wifiid,gpslatitude,gpslongitude,gpsposaccuracy,rssi,MAC
654474435,55.711,13.2088,5,-88,ac:a3:1e:d3:de:00
812725925,55.712,13.2088,10,-85,
813577021,55.712,13.2088,3,-86,
812725925,55.712,13.2088,3,-85,
812725945,55.712,13.2088,3,-84,
813577019,55.712,13.2088,3,-86,
1103619497,55.7101,13.2088,5,-89,f0:5c:19:9b:2a:80
1182334685,55.7101,13.2088,5,-84,14:cc:20:ff:7c:f4
1315755022,55.7101,13.2088,5,-88,f0:5c:19:9a:ff:e2
1315755026,55.7101,13.2088,5,-88,f0:5c:19:9b:2a:82
1315812595,55.7101,13.2088,5,-82,f0:5c:19:9a:ff:f2
1534448033,55.7101,13.2088,5,-86,2c:fd:a1:08:2f:c8
350493672,55.71,13.2088,7,-88,f0:d1:a9:0e:66:16
812725925,55.712,13.2088,3,-81,
812725925,55.712,13.2088,3,-74,
812725945,55.712,13.2088,3,-80,
812725945,55.712,13.2088,3,-76,
812726093,55.712,13.2088,3,-86,
812726093,55.712,13.2088,4,-86,
813577019,55.712,13.2088,3,-86,
813577021,55.712,13.2088,3,-85,
933849440,55.712,13.2088,3,-87,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,3,-86,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,4,-88,40:e3:d6:d3:d1:b2
934787177,55.712,13.2088,3,-88,40:e3:d6:d3:d3:32
934787177,55.712,13.2088,3,-85,40:e3:d6:d3:d3:32
934787177,55.712,13.2088,4,-85,40:e3:d6:d3:d3:32
1103619497,55.71,13.2088,7,-86,f0:5c:19:9b:2a:80
1182334685,55.71,13.2088,7,-86,14:cc:20:ff:7c:f4
1192224988,55.71,13.2088,7,-85,b4:5d:50:ea:e2:61
1192224989,55.71,13.2088,7,-87,b4:5d:50:ea:e2:60
1248355328,55.71,13.2088,7,-74,b4:5d:50:0b:90:21
1248355331,55.71,13.2088,7,-75,b4:5d:50:0b:90:20
1248355338,55.71,13.2088,7,-85,b4:5d:50:0b:90:41
812725925,55.712,13.2088,3,-82,
812725925,55.712,13.2088,3,-82,
812725925,55.712,13.2088,3,-71,
812725945,55.712,13.2088,3,-81,
812725945,55.712,13.2088,3,-81,
812725945,55.712,13.2088,3,-75,
812726093,55.712,13.2088,3,-91,
813577019,55.712,13.2088,3,-80,
813577019,55.712,13.2088,3,-86,
813577021,55.712,13.2088,3,-80,
813577021,55.712,13.2088,3,-85,
878638147,55.712,13.2088,3,-83,
878638147,55.712,13.2088,3,-83,
878638149,55.712,13.2088,3,-84,
896289537,55.712,13.2088,3,-88,
933849440,55.712,13.2088,3,-84,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,3,-84,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,3,-86,40:e3:d6:d3:d1:b2
934787177,55.712,13.2088,3,-81,40:e3:d6:d3:d3:32
934787177,55.712,13.2088,3,-81,40:e3:d6:d3:d3:32
934787177,55.712,13.2088,3,-86,40:e3:d6:d3:d3:32
934787183,55.712,13.2088,3,-89,40:e3:d6:d3:e0:72
812725925,55.712,13.2088,4,-76,
812725925,55.712,13.2088,4,-76,
812725925,55.712,13.2088,3,-82,
812725925,55.712,13.2088,3,-79,
812725925,55.712,13.2088,4,-77,
812725925,55.7121,13.2088,5,-75,
812725925,55.7121,13.2088,3,-80,
812725925,55.7122,13.2088,3,-82,
812725945,55.712,13.2088,8,-75,
812725945,55.712,13.2088,4,-73,
812725945,55.712,13.2088,4,-73,
812725945,55.712,13.2088,3,-81,
812725945,55.712,13.2088,4,-77,
812726093,55.712,13.2088,3,-91,
812726093,55.712,13.2088,3,-87,
812726093,55.712,13.2088,3,-87,
812726093,55.712,13.2088,6,-80,
812726093,55.7121,13.2088,3,-87,
813577019,55.712,13.2088,4,-86,
813577021,55.712,13.2088,4,-86,
813577021,55.712,13.2088,4,-86,
813577021,55.712,13.2088,3,-80,
813577021,55.712,13.2088,4,-86,
813577021,55.712,13.2088,3,-91,
813577021,55.7122,13.2088,3,-81,
878638147,55.712,13.2088,3,-83,
878638149,55.712,13.2088,3,-84,
896218418,55.712,13.2088,3,-95,
896289537,55.712,13.2088,3,-88,
933849440,55.712,13.2088,4,-84,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,4,-84,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,4,-84,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,3,-84,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,3,-86,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,3,-86,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,3,-84,40:e3:d6:d3:d1:b2
933849440,55.7122,13.2088,3,-80,40:e3:d6:d3:d1:b2
933849460,55.712,13.2088,3,-92,40:e3:d6:d3:d9:12
934787177,55.712,13.2088,4,-86,40:e3:d6:d3:d3:32
934787177,55.712,13.2088,4,-86,40:e3:d6:d3:d3:32
934787177,55.712,13.2088,4,-86,40:e3:d6:d3:d3:32
934787177,55.712,13.2088,3,-81,40:e3:d6:d3:d3:32
934787177,55.712,13.2088,3,-86,40:e3:d6:d3:d3:32
934787177,55.712,13.2088,3,-86,40:e3:d6:d3:d3:32
934787177,55.712,13.2088,3,-89,40:e3:d6:d3:d3:32
934787177,55.7122,13.2088,3,-80,40:e3:d6:d3:d3:32
934787180,55.712,13.2088,4,-87,40:e3:d6:d3:d9:32
934787180,55.712,13.2088,4,-87,40:e3:d6:d3:d9:32
934787180,55.712,13.2088,4,-87,40:e3:d6:d3:d9:32
934787180,55.7122,13.2088,3,-88,40:e3:d6:d3:d9:32
934787183,55.712,13.2088,3,-89,40:e3:d6:d3:e0:72
934787183,55.712,13.2088,3,-89,40:e3:d6:d3:e0:72
1103619497,55.7101,13.2088,5,-89,f0:5c:19:9b:2a:80
1103619497,55.7101,13.2088,5,-89,f0:5c:19:9b:2a:80
1182334685,55.7098,13.2088,7,-84,14:cc:20:ff:7c:f4
1182334685,55.7101,13.2088,5,-84,14:cc:20:ff:7c:f4
1182334685,55.7101,13.2088,5,-84,14:cc:20:ff:7c:f4
1273331542,55.712,13.2088,4,-89,a8:bd:27:24:f1:13
1273331542,55.712,13.2088,4,-89,a8:bd:27:24:f1:13
1273331542,55.712,13.2088,4,-89,a8:bd:27:24:f1:13
1273331552,55.712,13.2088,4,-90,a8:bd:27:24:f1:10
1273331552,55.712,13.2088,4,-90,a8:bd:27:24:f1:10
1273331552,55.712,13.2088,4,-90,a8:bd:27:24:f1:10
1274080942,55.7122,13.2088,3,-90,a8:bd:27:4e:57:93
1274080950,55.7122,13.2088,3,-90,a8:bd:27:4e:57:91
1315755022,55.7101,13.2088,5,-88,f0:5c:19:9a:ff:e2
1315755022,55.7101,13.2088,5,-88,f0:5c:19:9a:ff:e2
1315755026,55.7101,13.2088,5,-88,f0:5c:19:9b:2a:82
1315755026,55.7101,13.2088,5,-88,f0:5c:19:9b:2a:82
1315812595,55.7101,13.2088,5,-82,f0:5c:19:9a:ff:f2
1315812595,55.7101,13.2088,5,-82,f0:5c:19:9a:ff:f2
1370556994,55.7122,13.2088,3,-89,a8:bd:27:4e:57:94
1463003126,55.712,13.2088,4,-90,b4:5d:50:17:c7:71
1463003126,55.712,13.2088,4,-90,b4:5d:50:17:c7:71
1463003126,55.712,13.2088,4,-90,b4:5d:50:17:c7:71
1463003127,55.712,13.2088,4,-89,b4:5d:50:17:c7:70
1463003127,55.712,13.2088,4,-89,b4:5d:50:17:c7:70
1463003127,55.712,13.2088,4,-89,b4:5d:50:17:c7:70
1534448033,55.7101,13.2088,5,-86,2c:fd:a1:08:2f:c8
1534448033,55.7101,13.2088,5,-86,2c:fd:a1:08:2f:c8
654474435,55.711,13.2088,10,-89,ac:a3:1e:d3:de:00
654474463,55.711,13.2088,10,-91,ac:a3:1e:d3:e4:80
812725925,55.712,13.2088,10,-83,
812726093,55.712,13.2088,10,-87,
867672080,55.7098,13.2088,7,-81,6c:19:8f:f4:48:07
896218418,55.712,13.2088,10,-87,
896289537,55.712,13.2088,10,-88,
1103619497,55.7098,13.2088,7,-86,f0:5c:19:9b:2a:80
1197987966,55.7098,13.2088,7,-89,70:3a:0e:a7:8b:21
1248355328,55.7098,13.2088,7,-81,b4:5d:50:0b:90:21
1315755026,55.7098,13.2088,7,-85,f0:5c:19:9b:2a:82
1462408599,55.7098,13.2088,7,-90,b4:5d:50:17:c7:61
395025209,55.711,13.2088,9,-87,54:e4:3a:ec:ca:24
395025218,55.711,13.2088,9,-89,54:e4:3a:ec:ca:25
641448991,55.711,13.2088,9,-86,ac:a3:1e:d3:e4:90
641448998,55.711,13.2088,9,-86,ac:a3:1e:d3:e4:91
642776778,55.711,13.2088,9,-88,ac:a3:1e:d3:e7:a1
654474435,55.711,13.2088,9,-79,ac:a3:1e:d3:de:00
687020788,55.711,13.2088,9,-89,ac:a3:1e:d3:e3:10
687020789,55.711,13.2088,9,-89,ac:a3:1e:d3:e3:11
702714312,55.711,13.2088,9,-90,ac:a3:1e:d3:e7:b0
702714370,55.711,13.2088,9,-84,ac:a3:1e:d3:e3:00
767023022,55.711,13.2088,9,-83,ac:a3:1e:d3:e3:02
767023101,55.711,13.2088,9,-88,ac:a3:1e:d3:e7:a2
812725925,55.712,13.2088,3,-84,
812725945,55.712,13.2088,3,-83,
813577019,55.712,13.2088,3,-86,
812725925,55.712,13.2088,3,-82,
812725925,55.712,13.2088,3,-83,
812725945,55.712,13.2088,3,-82,
812725945,55.712,13.2088,3,-82,
813577019,55.712,13.2088,3,-87,
813577019,55.712,13.2088,3,-89,
813577019,55.712,13.2088,3,-90,
813577021,55.712,13.2088,3,-88,
813577021,55.712,13.2088,3,-89,
813577021,55.712,13.2088,3,-89,
812725945,55.712,13.2088,3,-70,
637404821,55.7121,13.2088,3,-88,ac:a3:1e:d3:e1:00
637404898,55.7121,13.2088,3,-86,ac:a3:1e:d3:e5:80
637404900,55.7121,13.2088,3,-86,ac:a3:1e:d3:e5:81
878638147,55.7121,13.2088,3,-67,
878638149,55.7121,13.2088,3,-67,
896218418,55.7121,13.2088,3,-88,
896289537,55.7121,13.2088,3,-88,
933849440,55.712,13.2088,5,-84,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2088,3,-89,40:e3:d6:d3:d1:b2
1274080961,55.7121,13.2088,3,-86,a8:bd:27:4e:57:83
1274080963,55.7121,13.2088,3,-86,a8:bd:27:4e:57:80
1316711520,55.7121,13.2088,3,-81,a8:bd:27:4e:57:84
896289537,55.7121,13.2088,4,-89,
878638147,55.7121,13.2088,6,-84,
1248355332,55.71,13.2088,3,-87,b4:5d:50:0b:90:40
1248355338,55.71,13.2088,3,-87,b4:5d:50:0b:90:41
4343261,55.7111,13.2088,5,-92,00:1d:7e:f0:fb:39
395047954,55.7111,13.2088,5,-89,ac:7f:3e:ec:15:ea
436166730,55.7099,13.2088,3,-88,d8:50:e6:95:cf:04
637404821,55.7121,13.2088,3,-85,ac:a3:1e:d3:e1:00
637404898,55.7121,13.2088,3,-84,ac:a3:1e:d3:e5:80
637404900,55.7121,13.2088,3,-81,ac:a3:1e:d3:e5:81
641448991,55.711,13.2088,4,-89,ac:a3:1e:d3:e4:90
641448998,55.711,13.2088,4,-90,ac:a3:1e:d3:e4:91
812725925,55.712,13.2088,10,-83,
812725925,55.712,13.2088,5,-73,
812725925,55.712,13.2088,8,-77,
812725925,55.712,13.2088,3,-74,
812725945,55.711,13.2088,4,-88,
812725945,55.712,13.2088,5,-74,
812725945,55.712,13.2088,8,-78,
812725945,55.712,13.2088,3,-72,
812725945,55.7121,13.2088,3,-61,
813577019,55.7121,13.2088,10,-89,
813577021,55.712,13.2088,10,-89,
813577021,55.7121,13.2088,10,-90,
869920063,55.7099,13.2088,3,-86,30:b5:c2:9e:c2:80
869920063,55.71,13.2088,6,-90,30:b5:c2:9e:c2:80
878621633,55.7121,13.2088,3,-89,40:e3:d6:d3:d2:71
896218418,55.712,13.2088,3,-89,
896218418,55.712,13.2088,3,-89,
896218418,55.7121,13.2088,10,-89,
896218418,55.7121,13.2088,3,-84,
896289537,55.7121,13.2088,3,-83,
933849440,55.712,13.2088,10,-80,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,4,-89,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,4,-89,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,4,-89,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2088,10,-89,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2088,10,-89,40:e3:d6:d3:d1:b2
934787177,55.712,13.2088,10,-90,40:e3:d6:d3:d3:32
934787177,55.7121,13.2088,10,-89,40:e3:d6:d3:d3:32
934787177,55.7121,13.2088,10,-89,40:e3:d6:d3:d3:32
1103619497,55.71,13.2088,6,-86,f0:5c:19:9b:2a:80
1182334685,55.71,13.2088,6,-87,14:cc:20:ff:7c:f4
1186614441,55.711,13.2088,4,-89,70:3a:0e:9b:3a:91
1186614442,55.711,13.2088,4,-88,70:3a:0e:9b:3a:90
1248355338,55.711,13.2088,4,-88,b4:5d:50:0b:90:41
1435555106,55.711,13.2088,4,-79,b4:5d:50:17:c7:60
1462408599,55.711,13.2088,4,-80,b4:5d:50:17:c7:61
4343261,55.711,13.2088,3,-92,00:1d:7e:f0:fb:39
642776902,55.7121,13.2088,3,-88,ac:a3:1e:d3:e5:90
812725925,55.7121,13.2088,3,-70,
812725945,55.7121,13.2088,3,-71,
821827307,55.7121,13.2088,3,-83,
812725925,55.712,13.2088,3,-71,
813577019,55.712,13.2088,3,-86,
813577021,55.712,13.2088,3,-85,
933849440,55.712,13.2088,3,-86,40:e3:d6:d3:d1:b2
934787177,55.712,13.2088,3,-86,40:e3:d6:d3:d3:32
934787183,55.712,13.2088,3,-89,40:e3:d6:d3:e0:72
812726093,55.712,13.2088,10,-88,
896289537,55.712,13.2088,10,-87,
812725925,55.7121,13.2088,3,-73,
812725945,55.7121,13.2088,3,-73,
813577019,55.712,13.2088,3,-88,
813577021,55.712,13.2088,7,-86,
933849440,55.712,13.2088,3,-81,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2088,3,-78,40:e3:d6:d3:d1:b2
934787177,55.712,13.2088,3,-88,40:e3:d6:d3:d3:32
934787177,55.712,13.2088,7,-86,40:e3:d6:d3:d3:32
934787177,55.7121,13.2088,3,-87,40:e3:d6:d3:d3:32
1463003126,55.712,13.2088,3,-88,b4:5d:50:17:c7:71
1463003127,55.712,13.2088,3,-89,b4:5d:50:17:c7:70
812725925,55.712,13.2088,3,-81,
812725945,55.712,13.2088,3,-83,
329723617,55.7121,13.2088,7,-90,7c:d1:c3:cb:3e:fa
641448991,55.711,13.2088,3,-76,ac:a3:1e:d3:e4:90
654474463,55.711,13.2088,3,-89,ac:a3:1e:d3:e4:80
654474466,55.711,13.2088,3,-86,ac:a3:1e:d3:e4:81
687020788,55.711,13.2088,3,-90,ac:a3:1e:d3:e3:10
687020789,55.711,13.2088,3,-92,ac:a3:1e:d3:e3:11
767023022,55.711,13.2088,3,-87,ac:a3:1e:d3:e3:02
812725925,55.711,13.2088,3,-82,
812725925,55.7121,13.2088,3,-73,
812725945,55.7121,13.2088,3,-73,
896218418,55.711,13.2088,3,-88,
896289537,55.711,13.2088,3,-89,
933849440,55.7121,13.2088,3,-78,40:e3:d6:d3:d1:b2
934787177,55.7121,13.2088,3,-86,40:e3:d6:d3:d3:32
1166890812,55.7121,13.2088,7,-88,70:3a:0e:9a:75:11
1166890817,55.7121,13.2088,7,-80,70:3a:0e:9a:75:01
1170726856,55.7121,13.2088,7,-87,b4:5d:50:ea:ae:c1
1186526393,55.711,13.2088,3,-72,70:3a:0e:9b:5b:31
1186526394,55.711,13.2088,3,-71,70:3a:0e:9b:5b:30
1186610611,55.711,13.2088,3,-89,70:3a:0e:9b:3a:80
1186613205,55.711,13.2088,3,-70,70:3a:0e:9b:54:50
1186613707,55.711,13.2088,3,-90,70:3a:0e:9b:3a:81
1192224911,55.711,13.2088,3,-70,70:3a:0e:9b:54:51
1197985139,55.711,13.2088,3,-90,70:3a:0e:9b:54:40
1197985141,55.711,13.2088,3,-91,70:3a:0e:9b:54:41
1198205995,55.711,13.2088,3,-92,70:3a:0e:a9:81:a1
1201528123,55.711,13.2088,3,-89,a8:bd:27:24:e7:80
1201528124,55.711,13.2088,3,-90,a8:bd:27:24:e7:81
1230189394,55.7121,13.2088,7,-84,9e:93:4e:3b:b4:ef
1237939210,55.7121,13.2088,7,-87,f0:5c:19:9b:22:c0
1238951884,55.7121,13.2088,7,-66,c4:b3:01:e1:8e:fe
1248355338,55.7121,13.2088,7,-92,b4:5d:50:0b:90:41
1316630500,55.7099,13.2088,6,-85,f0:5c:19:9b:0a:22
1316664661,55.7121,13.2088,7,-90,70:3a:0e:9a:75:12
1316664702,55.7121,13.2088,7,-87,f0:5c:19:9b:22:c2
1442999754,55.7121,13.2088,7,-85,b0:ea:bc:10:e3:84
201435797,55.712,13.2088,5,-95,70:81:05:3a:da:e1
395047954,55.7111,13.2088,6,-93,ac:7f:3e:ec:15:ea
452528893,55.7111,13.2088,6,-92,84:b5:9c:ea:58:43
452528894,55.7111,13.2088,6,-94,84:b5:9c:ea:58:41
637404898,55.712,13.2088,3,-87,ac:a3:1e:d3:e5:80
637404900,55.712,13.2088,3,-87,ac:a3:1e:d3:e5:81
641448991,55.711,13.2088,9,-79,ac:a3:1e:d3:e4:90
641448991,55.711,13.2088,9,-79,ac:a3:1e:d3:e4:90
641448998,55.711,13.2088,9,-80,ac:a3:1e:d3:e4:91
641448998,55.711,13.2088,9,-80,ac:a3:1e:d3:e4:91
654474463,55.7111,13.2088,6,-96,ac:a3:1e:d3:e4:80
812725925,55.7111,13.2088,6,-95,
812725925,55.712,13.2088,3,-83,
812725925,55.712,13.2088,3,-83,
812725925,55.712,13.2088,3,-80,
812725925,55.712,13.2088,3,-67,
812725925,55.712,13.2088,5,-72,
812725925,55.712,13.2088,5,-72,
812725925,55.712,13.2088,3,-84,
812725945,55.711,13.2088,9,-89,
812725945,55.7111,13.2088,6,-93,
812725945,55.712,13.2088,5,-84,
812725945,55.712,13.2088,3,-85,
812725945,55.712,13.2088,3,-85,
812725945,55.712,13.2088,5,-78,
812725945,55.712,13.2088,3,-81,
812725945,55.712,13.2088,5,-72,
812725945,55.712,13.2088,3,-86,
878638149,55.712,13.2088,5,-81,
896218199,55.712,13.2088,3,-90,
896218200,55.712,13.2088,5,-90,
896218200,55.712,13.2088,3,-90,
896218200,55.712,13.2088,3,-90,
896218200,55.712,13.2088,3,-90,
896218418,55.7121,13.2088,3,-87,
896218418,55.7121,13.2088,3,-87,
896289537,55.712,13.2088,3,-83,
896289537,55.7121,13.2088,3,-87,
933849440,55.712,13.2088,5,-85,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,3,-75,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,3,-75,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,3,-75,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,5,-89,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,3,-89,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,3,-89,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2088,3,-86,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2088,3,-86,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2088,3,-86,40:e3:d6:d3:d1:b2
933849460,55.712,13.2088,3,-83,40:e3:d6:d3:d9:12
933849460,55.712,13.2088,3,-83,40:e3:d6:d3:d9:12
933849460,55.712,13.2088,3,-83,40:e3:d6:d3:d9:12
933849460,55.7121,13.2088,3,-87,40:e3:d6:d3:d9:12
933849460,55.7121,13.2088,3,-87,40:e3:d6:d3:d9:12
933849460,55.7121,13.2088,3,-87,40:e3:d6:d3:d9:12
934787177,55.712,13.2088,3,-81,40:e3:d6:d3:d3:32
934787177,55.712,13.2088,3,-81,40:e3:d6:d3:d3:32
934787177,55.712,13.2088,3,-81,40:e3:d6:d3:d3:32
934787199,55.712,13.2088,5,-89,40:e3:d6:d3:de:92
934787199,55.712,13.2088,3,-89,40:e3:d6:d3:de:92
934787199,55.712,13.2088,3,-89,40:e3:d6:d3:de:92
934787199,55.712,13.2088,3,-89,40:e3:d6:d3:de:92
1076417349,55.7099,13.2088,3,-87,fa:8f:ca:30:33:d4
1076417349,55.7099,13.2088,3,-87,fa:8f:ca:30:33:d4
1248355329,55.7099,13.2088,3,-87,10:62:eb:44:a7:7c
1248355329,55.7099,13.2088,3,-87,10:62:eb:44:a7:7c
1274080961,55.7121,13.2088,3,-85,a8:bd:27:4e:57:83
1274080961,55.7121,13.2088,3,-85,a8:bd:27:4e:57:83
1274080961,55.7121,13.2088,3,-85,a8:bd:27:4e:57:83
1274080963,55.7121,13.2088,3,-89,a8:bd:27:4e:57:80
1274080963,55.7121,13.2088,3,-89,a8:bd:27:4e:57:80
1274080963,55.7121,13.2088,3,-89,a8:bd:27:4e:57:80
1316711520,55.7121,13.2088,3,-86,a8:bd:27:4e:57:84
1316711520,55.7121,13.2088,3,-86,a8:bd:27:4e:57:84
1316711520,55.7121,13.2088,3,-86,a8:bd:27:4e:57:84
1435555106,55.7121,13.2088,3,-88,b4:5d:50:17:c7:60
1435555106,55.7121,13.2088,3,-88,b4:5d:50:17:c7:60
1435555106,55.7121,13.2088,3,-88,b4:5d:50:17:c7:60
812725925,55.711,13.2088,4,-88,
812726093,55.7121,13.2088,9,-87,
812726093,55.7121,13.2088,9,-87,
896218418,55.7121,13.2088,3,-87,
896218418,55.7121,13.2088,9,-91,
896218418,55.7121,13.2088,9,-91,
933849440,55.7121,13.2088,3,-86,40:e3:d6:d3:d1:b2
933849460,55.7121,13.2088,3,-87,40:e3:d6:d3:d9:12
1274080961,55.7121,13.2088,3,-85,a8:bd:27:4e:57:83
1274080963,55.7121,13.2088,3,-89,a8:bd:27:4e:57:80
1316711520,55.7121,13.2088,3,-86,a8:bd:27:4e:57:84
1435555106,55.7121,13.2088,3,-88,b4:5d:50:17:c7:60
813577021,55.712,13.2088,3,-87,
933849440,55.712,13.2088,3,-85,40:e3:d6:d3:d1:b2
934787177,55.712,13.2088,3,-86,40:e3:d6:d3:d3:32
1463003126,55.712,13.2088,3,-90,b4:5d:50:17:c7:71
1463003127,55.712,13.2088,3,-89,b4:5d:50:17:c7:70
395047954,55.711,13.2088,6,-93,ac:7f:3e:ec:15:ea
452528893,55.711,13.2088,6,-92,84:b5:9c:ea:58:43
452528894,55.711,13.2088,6,-94,84:b5:9c:ea:58:41
641448991,55.711,13.2088,9,-79,ac:a3:1e:d3:e4:90
641448998,55.711,13.2088,9,-80,ac:a3:1e:d3:e4:91
654474463,55.711,13.2088,6,-96,ac:a3:1e:d3:e4:80
812725925,55.711,13.2088,9,-89,
812725925,55.711,13.2088,6,-95,
641448991,55.711,13.2088,5,-92,ac:a3:1e:d3:e4:90
812725925,55.7122,13.2088,10,-82,
878638147,55.712,13.2088,4,-86,
896218418,55.711,13.2088,5,-90,
933849440,55.712,13.2088,4,-82,40:e3:d6:d3:d1:b2
654474463,55.711,13.2088,3,-83,ac:a3:1e:d3:e4:80
654474466,55.711,13.2088,3,-82,ac:a3:1e:d3:e4:81
1248355331,55.7101,13.2088,8,-87,b4:5d:50:0b:90:20
813577021,55.712,13.2088,4,-89,
878638147,55.712,13.2088,4,-88,
933849440,55.712,13.2088,4,-84,40:e3:d6:d3:d1:b2
934787177,55.712,13.2088,4,-88,40:e3:d6:d3:d3:32
937698368,55.712,13.2088,4,-87,40:e3:d6:a7:a3:43
938529658,55.712,13.2088,4,-85,40:e3:d6:a8:57:c3
637404900,55.7121,13.2088,3,-89,ac:a3:1e:d3:e5:81
813577019,55.7121,13.2088,3,-87,
813577021,55.7121,13.2088,3,-87,
896289537,55.7121,13.2088,3,-88,
637404821,55.712,13.2088,7,-88,ac:a3:1e:d3:e1:00
637404898,55.712,13.2088,7,-86,ac:a3:1e:d3:e5:80
642776902,55.712,13.2088,7,-86,ac:a3:1e:d3:e5:90
812725925,55.712,13.2088,10,-80,
812725925,55.7121,13.2088,5,-71,
812726093,55.712,13.2088,3,-87,
813577019,55.712,13.2088,4,-92,
813577138,55.712,13.2088,3,-89,
813577143,55.712,13.2088,3,-89,
878638149,55.712,13.2088,3,-86,
896217983,55.712,13.2088,7,-92,
896218418,55.712,13.2088,10,-88,
896218418,55.712,13.2088,3,-90,
933849440,55.712,13.2088,3,-86,40:e3:d6:d3:d1:b2
933849460,55.712,13.2088,3,-91,40:e3:d6:d3:d9:12
934787180,55.712,13.2088,7,-87,40:e3:d6:d3:d9:32
934787180,55.712,13.2088,3,-89,40:e3:d6:d3:d9:32
934787207,55.712,13.2088,7,-79,40:e3:d6:d3:3e:a2
934787207,55.712,13.2088,3,-87,40:e3:d6:d3:3e:a2
937698369,55.712,13.2088,3,-88,40:e3:d6:d3:3e:b2
937698370,55.712,13.2088,7,-90,40:e3:d6:d3:de:82
937698370,55.712,13.2088,3,-87,40:e3:d6:d3:de:82
1248355328,55.711,13.2088,3,-87,b4:5d:50:0b:90:21
1248355329,55.71,13.2088,9,-87,10:62:eb:44:a7:7c
1248355329,55.71,13.2088,9,-87,10:62:eb:44:a7:7c
1248355331,55.7101,13.2088,8,-87,b4:5d:50:0b:90:20
1248355331,55.7101,13.2088,8,-87,b4:5d:50:0b:90:20
1248355338,55.711,13.2088,3,-88,b4:5d:50:0b:90:41
1273331646,55.711,13.2088,3,-86,a8:bd:27:4e:96:a3
1273331653,55.711,13.2088,3,-89,a8:bd:27:25:0e:50
1273331655,55.711,13.2088,3,-89,a8:bd:27:25:0e:51
1273331657,55.711,13.2088,3,-87,a8:bd:27:4e:96:a1
1273331658,55.711,13.2088,3,-87,a8:bd:27:4e:96:a2
1273331673,55.711,13.2088,3,-88,a8:bd:27:24:f3:c3
1273331677,55.711,13.2088,3,-86,a8:bd:27:25:0e:42
1273331678,55.711,13.2088,3,-85,a8:bd:27:25:0e:41
1273331679,55.711,13.2088,3,-84,a8:bd:27:25:0e:43
1274080960,55.712,13.2088,4,-90,a8:bd:27:4e:57:81
1274080962,55.712,13.2088,4,-91,a8:bd:27:4e:57:82
1274080963,55.712,13.2088,4,-90,a8:bd:27:4e:57:80
1292304045,55.711,13.2088,3,-86,a8:bd:27:25:0e:40
1388798911,55.711,13.2088,3,-83,a8:bd:27:24:f3:c1
1388798912,55.711,13.2088,3,-89,a8:bd:27:24:f3:c2
1388798923,55.711,13.2088,3,-85,a8:bd:27:25:0e:44
1435555106,55.711,13.2088,3,-83,b4:5d:50:17:c7:60
1435555106,55.712,13.2088,4,-89,b4:5d:50:17:c7:60
1462408599,55.711,13.2088,3,-74,b4:5d:50:17:c7:61
637404900,55.712,13.2088,10,-88,ac:a3:1e:d3:e5:81
812725925,55.712,13.2088,5,-81,
812725945,55.712,13.2088,10,-85,
878638149,55.712,13.2088,9,-90,
812725925,55.712,13.2088,6,-82,
896289537,55.712,13.2088,5,-86,
1103619497,55.7099,13.2088,10,-87,f0:5c:19:9b:2a:80
1273331677,55.712,13.2088,6,-82,a8:bd:27:25:0e:42
1273331678,55.712,13.2088,6,-83,a8:bd:27:25:0e:41
1273331679,55.712,13.2088,6,-83,a8:bd:27:25:0e:43
1274080961,55.7121,13.2088,8,-101,a8:bd:27:4e:57:83
1435555106,55.7121,13.2088,8,-86,b4:5d:50:17:c7:60
1462408599,55.7121,13.2088,8,-89,b4:5d:50:17:c7:61
812725925,55.712,13.2088,10,-80,
812725945,55.712,13.2088,10,-81,
896218418,55.712,13.2088,10,-88,
1315755026,55.7099,13.2088,3,-86,f0:5c:19:9b:2a:82
1315755026,55.7099,13.2088,3,-86,f0:5c:19:9b:2a:82
